id,cluster,text,change
2030,8,bank of new york zmniejszyc swoj udzial w ogolny liczba glos spolka,0
2031,2,podpisac umowy zakup akcja kaucuk miedzy unipetrol oraz firma chemiczny dwor,1
2032,2,akceptacja warunki umowy na sprzedaz akcja kaucuk a.s.,1
2033,2,zawarcie kontrakt przez deutschland z deutsche biskup,1
2034,8,umowa na sprzedaz etylobenzenu  butadien i frakcja c4,0
2035,8,zmiana w sklad zarzad,0
2036,8,podpisac umowa z petraco oil company ltd na dostawa ropa naftowy,0
2037,2,doreczyc spolka decyzja prezes uokik,1
2038,2,koniec zapis na sprzedaz akcja mazeikiu nafta,1
2039,2,prawo wylacznosc zaopatrywac mazeikiu nafta w ropa naftowy,1
2040,2,trminy przekazywac raport okresowy w 2007 r.,1
2041,2,o czasowy wstrzymanie produkcja i sprzedaz biopaliwo on bio,1
2042,8,zawarcie umowic przez petrocentrum z petrotank,0
2043,8,zniesienie przez sad amerykanski termin rozprawa w sprawa pismo procesowy,0
2044,8,zawarcie kontrakt z shell polski sp. z o.o.,0
2045,8,zawarcie kontrakt z biskup polski sp. z o.o.,0
2046,8,zlozenie pismo procesowy przez syndyk yukos oil company,0
2047,2,deutchland aga pozyskac zgoda korporacyjny na zakup stacja benzynowy,1
2048,2,fitch ratings obnizyc ocena kredytowy,1
2049,8,zostac wlasciciel akcja spolka ab mazeikiu nafta,0
2050,8,zmiana w sklad zarzad spolka ab mazeikiu nafta,0
2051,8,zlozenie zlecenie zaplata za akcja spolka ab mazeikiu nafta,0
2052,8,otrzymac odpis pozew zlozony przez agrofert holding a.s.,0
2053,2,sprzedaz udzial spolka nerapharm przez spolana a.s.,1
2054,8,akcjonariusz 5  ogolny liczba glos na nwz w dzien 30.11.2006,0
2055,2,informacja na temat przebieg proces dot. nabycie akcja spolka ab mazeikiu nafta,1
2056,2,zmiana w sklad rad nadzorczy,1
2057,2,uchwala podjac przez nwz w dzien 30 listopad 2006 rok,1
2058,8,podpisac umowic kredytowy umozliwiac realizacja akwizycja ab mazeikiu nafta,0
2059,2,polski koncern naftowy program emisja obligacja,1
2060,2,rada nadzorczy przyjac jednolity tekst statut,1
2061,8,nabycie udzial spolka holding malta limited i insurance ltd,0
2062,2,nabycie akcja spolana a.s. przez zaklady azotowy anwil,1
2063,8,maciej mataczynski zlozyc rezygnacja z funkcja przewodniczacy rn,0
2064,8,dane finansowy za 3 kwartal i trzy kwartal 2006r.,0
2065,3,raport okresowy qsr,0
2066,8,projekt uchwala na nwz na dzien 30 listopad 2006 roku.,0
2067,2,uzyskac zgoda ke na nabycie kontrolny pakiet akcja w ab mazeikiu nafta,1
2068,2,korekta dot. porzadek obrada nwz zwolac na dzien 30 listopad 2006 r.,1
2069,2,zwolanie nwz na dzien 30 listopad 2006 r.,1
2070,2,umowa zakup akcja spolana a.s. miedzy unipetrol a.s. oraz za anwil,1
2071,2,akceptacja warunki umowy na sprzedaz spolana a.s.,1
2072,2,uruchomic po postoj instalacja hydrokrakingu w zaklad produkcyjny,1
2073,8,pan piotr kownacki zostac powolany na wiceprezes zarzad,0
2074,8,postoj instalacja hydrokrakingu w zaklad produkcyjny,0
2075,8,wstepne wybrana dane operacyjny i finansowy za okres lipiec   sierpien,0
2076,8,wstepne wybrana dane operacyjny i finansowy za okres lipiec   sierpien,0
2077,8,podwyzszenie kapital zakladowy eko sp. z o.o.,0
2078,8,otrzymac zgoda urzad antymonopolowych ukraina oraz usa w proces zakup akcja mazeikiu nafta,0
2079,2,korekta techniczny zmiana nie miec wplyw na wynik i wynik segment,1
2080,2,zmiana data publikacja raport okresowy za trzeci kwartal 2006 rok,1
2081,2,nabycie udzial spolka petrogaz wroclaw przez gaz,1
2082,8,zmiana w sklad rn,0
2083,8,nabycie udzial spolka ksiegowosc sp. z o.o.,0
2084,8,podwyzszenie kapital zakladowy plocki park przemyslowo   technologiczny,0
2085,2,dane finansowy za 2. kwartal i dwa kwartal 2006 r.,1
2086,3,raport okresowy qsr,1
2087,8,uzupelnienie raport biezacy numer 33/2006,0
2088,2,zbycie udzial w zaklad budowa aparatura,1
2089,8,wstepne wybrana dane operacyjny i finansowy,0
2090,8,rezygnacja dariusza dabski z funkcja przewodniczacy rn,0
2091,8,ocena sytuacja spolka przedstawic przez rada nadzorczy,0
2092,2,podpisac umowic dotyczyc sprzedaz akcja,1
2093,2,przejscie prawa wlasnosc udzial w awsa holland ii b.v.,1
2094,2,projekt uchwala na zwz spolka zwolac na dzien 27 czerwiec 2006 rok,1
2095,2,podpisac umowy na dostawa kwas tereftalowego do sk eurochem,1
2096,8,zawarcie umowic nabycie akcja mazeikiu nafta,0
2097,8,the bank of new york zmniejszyc swoj udzial w ogolny liczba glos,0
2098,3,raport okresowy qsr,1
2099,2,dane finansowy za 1 kwartal 2006 r.,1
2100,2,wykaz informacja przekazac do publiczny wiadomosci w 2005 r.,1
2101,8,uchwala walny zgromadzenie polkomtel w sprawa dywidenda,0
2102,8,otrzymac odpis drugie pozew od sad arbitrazowy o zaplata kary umowny,0
2103,2,nabycie udzial spolka upstream sp. z o.o.,1
2104,8,umowa na dostawa kwas tereftalowego do mitsubishi chemical corporation,0
2105,2,nabycie udzial spolka administracja sp. z o.o.,1
2106,8,zmiana data publikacja raport okresowy,0
2107,8,sprzedaz udzial w spolka samrelaks machocice,0
2108,8,zmiana w sklad zarzad,0
2109,8,zakup udzial w spolka petrozachod sp. z o.o.,0
2110,2,podwyzszenie kapital zakladowy plocki park przemyslowo   technologiczny,1
2111,8,akceptacja oferta i warunkowe zbycie akcja polkomtel,0
2112,2,podpisac umowy przez deutschland z shell deutschland oil,1
2113,2,podwyzszenie kapital plocki park przemyslowo   technologiczny,1
2114,2,podpisac przyrzec umowy sprzedaz udzial awsa holland ii b.v.,1
2115,8,podjecie decyzja o odstapic przez spolka od umowic z agrofert holding a.s.,0
2116,8,akcjonariusz posiadajacy 5  ogolny liczba glos na nwz,0
2117,8,zmiana w sklad rad nadzorczy,0
2118,20,tresc uchwala podjac przez nwz 31 styczen 2006 rok,0
2119,2,otrzymac odpis pozew od sad arbitrazowy o zaplata kary umowny,1
2120,2,zawarcie kontrakt przez deutschland z deutsche biskup,1
2121,8,projekt uchwala na nwz,0
2122,2,aktualizacja strategia 2006 2009,1
2123,8,termin przekazywac raport okresowy w 2006 rok,0
2124,2,zwolanie nwz na dzien 31 styczen 2006 rok,1
2125,8,zawarcie umowy kredyt wielowalutowych,0
2126,8,zmiana w sklad zarzad,0
2127,2,obnizenie kapital zakladowy spolka medica,1
2128,8,sad apelacyjny uniewaznic uchwala nwz  dot. powolanie na przewodniczacy rn,0
2129,8,wybor czlonek rad nadzorczy,0
2130,8,nabycie udzial spolka raf lab przez laboratorium,0
2131,8,rezygnacja m.stepniewskiego z funkcja czlonek rad nadzorczy,0
2132,3,raport okresowy qsr,1
2133,2,wplyw wycena zapas metoda lifo na wynik finansowy,1
2134,2,akcjonariusz na nwz posiadajacy co malo 5  glos,1
2135,2,akcjonariusz na nwz posiadajacy co malo 5  glos,1
2136,2,korekta raport biezacy numer 67/2005,1
2137,8,strategia integracja z spolka unipetrol a.s.,0
2138,8,zakonczenie proces przyjmowac zapis na sprzedaz akcja,0
2139,8,wybor czlonek rad nadzorczy,0
2140,8,tresc uchwala podjac przez nwz 14 pazdziernik 2005 r.,0
2141,8,rada nadzorczy przyjac tekst jednolity statut spolka,0
2142,8,zawarcie umowy na dostawa ropa do unipetrol rafineria,0
2143,8,skonsolidowac raport polroczny,0
2144,8,podwyzszenie kapital zakladowy spolka zalezny,0
2145,2,rezygnacja pan piotra osiecki z funkcja czlonek rad nadzorczy,1
2146,8,zgoda na ogloszenie obowiazkowy wezwanie na akcja,0
2147,8,uzupelnienie wniosek dotyczyc wezwanie na akcja,0
2148,8,umowa pozyczka,0
2149,8,wplyw wycena zapas metoda lifo na wynik finansowy,0
2150,8,wstepne skrocic skonsolidowac sprawozdanie finansowy za okres 2 kwartal 2005 r.,0
2151,2,zmiana termin skonsolidowac raport finansowy za 2 kwartal 2005r.,1
2152,2,publikacja jednostkowy wynik finansowy przez koncern unipetrol,1
2153,8,utrata mozliwosci wykonywac prawa glos,0
2154,8,odrzucenie wniosek o zgoda na ogloszenie obowiazkowy wezwanie,0
2155,8,zmiana w sklad zarzad,0
2156,8,akcjonariusz po zwz posiadajacy co malo 5  glos,0
2157,2,wybor wiceprzewodniczacy rad nadzorczy,1
2158,8,zbycie udzial spolka zawiatj swinoujscie sp. z o.o.,0
2159,8,powolanie zarzad na nowa kadencja,0
2160,8,wygasniecie mandat czlonek zarzad spolka,0
2161,8,oswiadczenie wobec zasada lad korporacyjny,0
2162,8,tresc uchwala podjac przez zwz,0
2163,8,zmiana w sklad rad nadzorczy,0
2164,19,gwarancja udzielic przez spolka,0
2165,2,oddalenie powodztwo przez sad okregowy,1
2166,8,fmr copr. i fidelity international w posiadanie 21 436 944 sztuk akcja,0
2167,8,zwolanie zwz,0
2168,2,nabycie akcja unipetrol a.s.,1
2169,8,zbycie udzial spolka zespol wypoczynkowy mazowsze,0
2170,8,wplyw wycena zapas metoda lifo na wynik za i kwartal 2005,0
2171,8,raport okresowy qsr 1/2005,0
2172,2,skorygowac sprawozdanie finansowy za rok 2004 wedlug mssf,1
2173,2,raport okresowy sa rs,1
2174,2,raport okresowy sa r,1
2175,2,dotyczyc zbycie udzial w spolka nom sp. z o.o.,1
2176,8,sprawozdanie finansowy za rok 2004 wedlug mssf,0
2177,8,warunki zawieszac zastrzec w umowa nabycie akcja unipetrol a.s.,0
2178,2,zbycie udzial w 2 spolka serwisowy,1
2179,2,zbycie udzial spolka dom wczasowy `mazowsze` sp. z o.o.,1
2180,2,korekta raport okresowy w postac jednostkowy raport roczny,1
2181,2,rezygnacja czlonek rad nadzorczy spolka,1
2182,2,liczba akcja w posiadanie commercial union ofe bph cu wbk,1
2183,2,strategia siec detaliczny,1
2184,2,wplyw wycena zapas metoda lifo na wynik finansowy,1
2185,2,sprawozdanie finansowy za 4 kwartal 2004 rok wedlug mssf,1
2186,2,zmiana w kapital zakladowy spolka rafineria trzebinia,1
2187,8,termin przekazywac raport okresowy w rok 2005,0
2188,2,aktualny oswiadczenie wobec zasada lad korporacyjny,1
2189,2,wybor biegly rewident,1
2190,2,wstrzymanie dostawa ropa przez petroval,1
2191,8,zawarcie umowy na dostawa benzyna do piroliza,0
2192,8,zawarcie kontrakt przez deutschland,0
2193,8,transakcja z podmiot powiazac 500.000 euro,0
2194,8,lista akcjonariusz posiadajacy co malo 5 proc. glos,0
2195,2,transakcja z podmiot powiazac powyzej 500 000 euro,1
2196,2,transakcja z podmiot powiazac powyzej 500 000 euro,1
2197,2,polaczenie zaklad urzadzenie dystrybucyjny z spolka serwisowy,1
2198,2,zawarcie kontrakt przez deutschland aga,1
2199,2,zawarcie kontrakt z petrocentrum sp. z o.o.,1
2200,2,zawarcie kontrakt z shell polski spolka z o.o.,1
2201,2,zawarcie kontrakt z biskup polski spolka z o.o.,1
2202,8,tresc uchwala podjac na nwz,0
2203,8,transakcja z podmiot powiazac powyzej 500 000 euro,0
2204,8,transakcja z podmiot powiazac powyzej 500 000 euro,0
2205,2,projekt uchwala na nwz zwolac na 30 grudzien 2004 r.,1
2206,2,projekt uchwala nwz zwolac na 30 grudzien 2004 r.,1
2207,8,zwolanie nwz na dzien 30 grudzien 2004 rok,0
2208,2,sprawozdanie finansowy za 3 kwartal 2004 rok wedlug mssf,1
2209,2,wplyw wycena zapas metoda lifo,1
2210,2,rozszerzyc skonsolidowac raport kwartalny sa qsr,1
2211,2,kulczyk holding w posiadanie 20 443 377 akcja orlen  co stanowic 4 78  ogolny liczba glos na w zastepstwie,1
2212,8,zmiana w sklad zarzad,0
2213,2,spelnienie warunek w umowa nabycie akcja spolka unipetrol a.s.,1
2214,8,podwyzszenie kapital zakladowy spolka zalezny,0
2215,2,postanowienie sad w sprawa pozew o stwierdzenie niewaznosc uchwala nwz,1
2216,2,postanowienie sad w sprawa pozew,1
2217,8,zmiana w sklad zarzad,0
2218,2,rada nadzorczy przyjac tekst jednolity statut,1
2219,2,podwyzszenie kapital zakladowy spolka oil,1
2220,8,lista akcjonariusz po nwz 5 sierpien 2004 rok,0
2221,8,zmiana w sklad zarzad,0
2222,8,raport kwartalny wedlug mssf,0
2223,8,wplyw wycena zapas metoda lifo na wynik finansowy,0
2224,8,rozszerzyc skonsolidowac raport kwartalny sa qsr,0
2225,8,pozew o stwierdzenie niewaznosc uchwala nwz spolka,0
2226,2,uchwala podjac na nwz w dzien 5 sierpien 2004 rok,1
2227,2,rezygnacja czlonek rn,1
2228,8,stanowisko rad nadzorczy,0
2229,19,gwarancja udzielic przez spolka,0
2230,2,zmiana w sklad zarzad i rad nadzorczy,1
2231,8,sprzedaz udzial w spolka flexpol sp. z o.o.,0
2232,2,zgoda uokik na zbycie przez udzial flexpol sp. z o.o.,1
2233,8,pozew o stwierdzenie niewaznosc uchwala zwz,0
2234,8,zarejestrowac spolka plocki park przemyslowo  technologiczny,0
2235,2,termin i projekt uchwala na nwz spolka,1
2236,8,podwyzszenie kapital zakladowy spolka fp naftowax,0
2237,2,lista akcjonariusz po zwz 24 czerwiec 2004 rok,1
2238,2,zwolanie nwz na 5 sierpien 2004 rok,1
2239,8,sprzedaz wydzial olejowy,0
2240,2,nabycie udzial w morena,1
2241,8,komunikat z posiedzenie rad nadzorczy,0
2242,8,tresc uchwala podjac na zwz 24.06.2004 i 28.06.2004,0
2243,8,tresc uchwala podjac na zwz,0
2244,8,oswiadczenie w sprawa wdrozenie zasada lad korporacyjny oswiadczenie,0
2245,8,przerwa w obrada zwz,0
2246,8,zmiana w sklad rad nadzorczy,0
2247,8,zmiana w sklad rad nadzorczy,0
2248,2,umowa z fundusz majatek narodowy republika czeski,1
2249,2,zakonczenie przygotowanie do umowic prywatyzacyjny unipetrolu,1
2250,2,projekt uchwala na zwz zwolac na dzien 24 czerwiec 2004 roku.,1
2251,8,sprawozdanie finansowy za 1 kwartal 2004 rok wedlug msr,0
2252,8,wplyw wycena zapas metoda lifo na wynik finansowy spolka,0
2253,8,rozszerzyc skonsolidowac raport kwartalny sa qsr,0
2254,8,sprawozdanie finansowy za 1 kwartal 2004 rok wedlug msr,0
2255,8,wplyw wycena zapas metoda lifo na wynik finansowy spolka,0
2256,8,rozszerzyc skonsolidowac raport kwartalny sa qsr,0
2257,8,oswiadczenie,0
2258,8,sprawozdanie finansowy za 1 kwartal 2004 rok wedlug msr,0
2259,8,wplyw wycena zapas metoda lifo na wynik finansowy spolka,0
2260,8,rozszerzyc skonsolidowac raport kwartalny sa qsr,0
2261,2,podwyzszenie kapital spolka deutschland immobilien,1
2262,8,sprawozdanie finansowy za 1 kwartal 2004 rok wedlug msr,0
2263,8,wplyw wycena zapas metoda lifo na wynik finansowy spolka,0
2264,8,rozszerzyc skonsolidowac raport kwartalny sa qsr,0
2265,2,oswiadczenie,1
2266,8,sprzedaz udzial spolka polimer sp. z o.o.,0
2267,2,sprzedaz udzial spolka serwis lodz sp. z o.o.,1
2268,2,decyzja rzad czeski   wygrac unipetrol,1
2269,2,dotyczyc decyzja rzad czeski,1
2270,2,podwyzszenie kapital cpn marine service,1
2271,2,oferta nabycie akcja w kapital zakladowy unipetrol,1
2272,8,korekta raport numer 25/2004,0
2273,8,sprzedaz udzial w spolka flexpol,0
2274,8,korekta tresci raport roczny za rok 2003,0
2275,8,lista akcjonariusz 5 proc. glos na nwz,0
2276,8,sprawozdanie finansowy za rok 2003 wedlug mssf,0
2277,2,skonsolidowac raport roczny sa rs,1
2278,8,oferta na snp petrom,0
2279,8,zmiana w sklad rad nadzorczy,0
2280,8,tresc uchwala podjac na nwz 8 kwietni 2004 rok,0
2281,8,zmiana w sklad rad nadzorczy,0
2282,2,zmiana w sklad rad nadzorczy,1
2283,2,raport roczny sa r,1
2284,2,projekt uchwala na nwz 8 kwietni 2004 r.,1
2285,2,korekta raport biezacy numer 13/2004 z dzien 9 marzec 2004 r.,1
2286,2,zwolanie nwz na dzien 8 kwietni 2004 rok,1
2287,2,zmiana w sklad rad nadzorczy,1
2288,8,sprawozdanie finansowy za 4 kwartal 2003 rok wedlug mssf,0
2289,8,wplyw wycena zapas metoda lifo na wynik finansowy,0
2290,8,rozszerzyc skonsolidowac raport kwartalny sa qsr,0
2291,8,gwarancja udzielic spolka,0
2292,19,gwarancja udzielic przez spolka,1
2293,8,wstepny szacunek wynik finansowy za 4 kwartal 2003 r.,0
2294,8,oferta nabycie 62 99  akcja unipetrol a.s.,0
2295,8,umowy z spolka basell polyolefins sp. z o.o.,0
2296,8,porozumienie z conocophillips centrala andante eastern,0
2297,8,nabycie obligacja spolka przez powiernik,0
2298,8,kontrakty na dostawa benzyna i olej napedowy,0
2299,2,sprzedaz udzial spolka transport poznanie sp. z o.o.,1
2300,2,sprzedaz udzial spolka wodkan,1
2301,8,liczba akcja w posiadanie the bank of new york,0
2302,2,transakcja finansowac,1
2303,8,splata pozyczka przez polkomtel,0
2304,8,list intencyjny o wspolpraca,0
2305,2,nabycie przez powiernik obligacja wyemitowac,1
2306,2,zbycie przez wiceprezes zarzad akcja spolka,1
2307,2,wprowadzenie do obrot akcja seria d,1
2308,8,wniosek o wprowadzenie akcja seria d do obrot,0
2309,8,uchwala kdpw o przyjecie do kdpw akcja seria d,0
2310,8,rejestracja podwyzszenie kapital zakladowy,0
2311,8,wstepna oferta w sprawa snp petrom,0
2312,2,spolka i pgnig podpisac list intencyjny,1
2313,2,zawarcie porozumienie z,1
2314,2,podpisac umowy z agrofert holding a.s.,1
2315,2,zgloszenie do udzial w przetarg na unipetrol as,1
2316,2,zgloszenie do przetarg,1
2317,8,sprawozdanie finansowy za 3 kwartal 2003 rok wedlug mssf,0
2318,8,wplyw wycena zapas metoda lifo na wynik finansowy spolka,0
2319,8,rozszerzyc skonsolidowac raport kwartalny sa qsr,0
2320,8,liczba akcja w posiadanie the bank of new york,0
2321,8,podpisac aneks do umowy z j&s service &,0
2322,2,zmiana termin skonsolidowac raport kwartalne,1
2323,8,zbycie udzial w spolka transport warszawa sp.,0
2324,8,zawarcie umowy przez basell polyolefins sp. z o.o.,0
2325,8,termin przekazywac raport okresowy w rok 2004,0
2326,2,zgloszenie o podwyzszenie kapital zakladowy,1
2327,2,zatwierdzenie kierunek strategia rozwoj,1
2328,8,skonsolidowac raport polroczny sa psr,0
2329,8,raport polroczny wedlug mssf,0
2330,8,zlozenie list intencyjny,0
2331,8,liczba akcja w posiadanie the bank of new york,0
2332,2,sprzedaz udzial 4 spolka serwisowy,1
2333,2,program zarzadzanie wartosc firma,1
2334,2,oferta nabycie obligacja seria a zamienny na akcja,1
2335,2,sprawozdanie finansowy za 2 kwartal 2003 r. wedlug mssf,1
2336,2,rozszerzyc skonsolidowac raport kwartalny sa qsr,1
2337,2,liczba akcja w posiadanie the bank of new york,1
2338,2,umowa kredyt,1
2339,2,gwarancja udzielic przez,1
2340,2,rejestracja przez sad zmiana w struktura bitrex sp. z,1
2341,2,wygasniecie umowy konsorcjum,1
2342,2,zakonczenie zbycie przez nafta polski trzeci,1
2343,8,decyzja nafta polski,0
2344,8,decyzja sad najwyzszy,0
2345,8,cu ofe w posiadanie 21 533 539 szt. akcja spolka,0
2346,8,sprzedaz udzial w spolka serwis gdansk sp. z o.o,0
2347,2,przewlaszczenie udzial spolka petrotank,1
2348,2,oswiadczenie dotyczyc zasada lad korporacyjny,1
2349,2,sprzedaz udzial spolka energorem sp. z o.o.,1
2350,8,koncesja na obrot gaz ziemny z zagranica,0
2351,8,tresc uchwala podjac przez zwz,0
2352,2,kompleksowy program redukcja koszt operacyjny,1
2353,2,sprzedaz udzial 3 spolka serwisowy,1
2354,8,umowa rafineria trzebinia z at agrar   technik,0
2355,2,zakup udzial w spolka zalezny polimex cekop,1
2356,8,projekt uchwala na w zastepstwie w dzien 24 czerwiec 2003r.,0
2357,8,umowa sprzedaz majatek zaklad asfalt,0
2358,8,zwolanie zwz na dzien 24 czerwiec 2003 rok,0
2359,8,podwyzszenie kapital zakladowy basell,0
2360,2,uchwala rad nadzorczy spolka,1
2361,2,zamiar emisja obligacja,1
2362,2,zamiar emisja obligacja,1
2363,8,wybor biegly rewident,0
2364,2,wyrok sad najwyzszy,1
2365,2,transakcja z podmiot powiazac,1
2366,2,sprawozdanie finansowy za i kw. wedlug mssf,1
2367,2,wplyw wycena zapas metoda lifo na wynik finansowy za i kw.,1
2368,2,rozszerzyc skonsolidowac raport kwartalny sa qsr,1
2369,2,koncesja na obrot paliwo gazowy,1
2370,8,wykaz akcjonariusz po nwz w dzien 17 kwietni 2003,0
2371,8,zmiana w sklad rad nadzorczy,0
2372,8,tresc uchwala podjac przez nwz,0
2373,8,sprawozdanie finansowy za rok 2002 wedlug mssf,0
2374,8,skonsolidowac raport roczny sa rs,0
2375,8,decyzja o zamiar wniesc aktyw logistyczny,0
2376,2,podpisac list intencyjny,1
2377,8,korekta projekt uchwala nwz,0
2378,2,objecie udzial w spolka laboratorium sp. z o.o.,1
2379,8,raport roczny sa r,0
2380,8,zmiana w sklad rad nadzorczy,0
2381,8,zwolanie nwz na dzien 17 kwietni 2003 rok,0
2382,2,podwyzszenie kapital transport olsztyn sp. z,1
2383,2,liczba akcja w posiadanie the bank of new york,1
2384,2,sprawozdanie finansowy za iv kw. 2002 r. wedlug mssf,1
2385,2,rozszerzyc skonsolidowac raport kwartalny sa qsr,1
2386,19,gwarancja udzielic przez spolka,1
2387,2,pakiet polnocny,1
2388,2,wykon postanowienie umowy o utworzyc joint venture,1
2389,2,joint venture z basell europe holdings b.v.,1
2390,8,rezygnacja czlonek rn,0
2391,2,zmiana termin skolidowanego sprawozdanie finansowy,1
2392,8,decyzja urzad ochrona konkurencja i konsument,0
2393,2,podwyzszenie kapital zakladowy transport,1
2394,2,polaczenie z petromotem,1
2395,2,zmiana umowy z basell europe holdings b.v.,1
2396,8,spelnienie siebie warunek zawrzec w kontrakt,0
2397,8,podwyzszenie kapital zakladowy ts,0
2398,8,korekta raport numer 1/2003,0
2399,8,zawarcie kontrakt na dostawa benzyna i olej,0
2400,8,umowa z tankpol sp. z o.o.,0
2401,8,zasada lad korporacyjny,0
2402,8,objecie udzial w spolka poliolefina polski sp. z o.o.,0
2403,2,podpisac umowy rozporzadzac udzial awsa,1
2404,2,pakiet polnocny,1
2405,2,zakup udzial dwa niemiecki spolka,1
2406,8,liczba akcja w posiadanie the bank of new york,0
2407,2,podwyzszenie kapital zakladowy spolka zespol,1
2408,2,umowa z orbis i kulczyk holding,1
2409,8,sprawozdanie finansowy wedlug mssf,0
2410,8,rozszerzyc skonsolidowac raport kwartalny,0
2411,8,warunkowy zgoda dla rotch energy limited i,0
2412,8,termin przekazywac raport okresowy w rok 2003,0
2413,2,sprzedaz akcja spolka lg petro bank,1
2414,8,kulczyk holding i orbis podpisac aneks do umowic,0
2415,8,wybor biegly rewident,0
2416,8,podpisac umowic handlowy,0
2417,8,podwyzszenie kapital zakladowy spolka,0
2418,8,podwyzszenie kapital zakladowy spolka zawitac,0
2419,8,podwyzszenie kapital zakladowy spolka samrelaks,0
2420,8,zmiana termin uzgodnienie umowic handlowy,0
2421,8,zarejestrowac podwyzszenie kapital ship service,0
2422,8,list intencyjny z agrofert holding a.s.,0
2423,2,umowa o utworzyc spolka joint venture przez basell i,1
2424,2,porozumienie z rotch energy limited,1
2425,2,zaproszenie od rotch energy,1
2426,2,umowa z nordea bank sweden ab,1
2427,2,list intencyjny i orbis,1
2428,8,chec pozyskanie pakiet akcja rg,0
2429,2,deklaracja,1
2430,2,skonsolidowac raport polroczny sa psr,1
2431,8,akcjonariusz 5 proc.,0
2432,8,tresc uchwala podjac przez nwz w dzien 30 sierpien 2002 rok,0
2433,2,oferta nabycie obligacja seria a zamienny na akcja seria d,1
2434,8,korekta projekt uchwala nwz,0
2435,2,ssprawozdanie finansowy za 2 kwartal 2002 rok wedlug mssf,1
2436,2,wplyw wycena zapas na skonsolidowac wynik finansowy,1
2437,2,wplyw wycena zapas na skonsolidowac wynik finansowy,1
2438,2,rozszerzyc skonsolidowac raport kwartalny sa qsr,1
2439,2,projekt uchwala nwz,1
2440,2,projekt uchwala nwz,1
2441,2,oferta objecia 18000 akcja puma ship service,1
2442,8,podwyzszenie kapital zakladowy transport nowa sol,0
2443,2,liczba akcja w posiadanie the bank of new york,1
2444,8,zwolanie nwz,0
2445,2,podpisac list intencyjny z agrofert holding a.s.,1
2446,2,podpisac list intencyjny z agrofert holding a.s.,1
2447,2,zmiana w sklad zarzad,1
2448,2,rejestracja polaczyc spolka,1
2449,2,wykaz akcjonariusz po zwz w dzien 28 czerwiec 2002 r.,1
2450,2,uchylic decyzja iks w rafineria trzebinia,1
2451,2,wygasniecie mandat czlonek zarzad p. krzysztofa cetnar,1
2452,2,tekst jednolity statut,1
2453,2,zmiana w sklad rad nadzorczy spolka,1
2454,8,spolka kulczyk holding posiadac 23 911 206 akcja,0
2455,8,kluczowy dane operacyjny,0
2456,2,liczba akcja w posiadanie the bank of new york,1
2457,2,zmiana projekt uchwala w sprawa podzial zysk,1
2458,2,projekt uchwala na zwza w dzien 28 czerwiec 2002 rok,1
2459,8,upadlosc petrogaz nowa brzeznica sp. z o.o.,0
2460,8,zwolanie zwza,0
2461,2,zawarcie umowy jv przez z.a. anwil,1
2462,8,rejestracja zmiana kapital w medica sp. z o.o.,0
2463,2,umowa kredyt dla iks solino,1
2464,8,skonsolidowac raport roczny,0
2465,8,sprawozdanie finansowy wedlug mssf,0
2466,8,wplyw wycena zapas metoda lifo,0
2467,2,raport roczny sa r,1
2468,2,sytuacja w rafineria trzebinia calkowicie opanowany,1
2469,2,akcja gasic zbiornik w rafineria trzebina,1
2470,8,zmiana w zarzad w polkomtel,0
2471,2,podwyzszenie kapital zakladowy w petro oil sp. z o.o.,1
2472,2,objecie 3.000 udzial spolka petrogaz plock sp. z o.o.,1
2473,2,emerging markets growth fund. zmniejszyc liczba akcja,1
2474,2,termin przekazywac raport okresowy w 2002 rok,1
2475,8,wpis do rejestr zastaw skarbowy,0
2476,8,podzial funkcja pomiedzy wiceprezes zarzad,0
2477,2,zmiana w sklad zarzad,1
2478,2,wniosek o upadlosc spolka petrogaz nowa brzeznica,1
2479,2,skonsolidowac raport kwartalny sa qs,1
2480,2,wykaz akcjonariusz,1
2481,2,zmiana liczba akcja w posiadanie the bank of new york,1
2482,2,podwyzszenie kapital akcyjny cpn serwis rzeszow sp. z o.o.,1
2483,2,zmiana w sklad rad nadzorczy,1
2484,2,zakup akcja ship service,1
2485,2,wyrok sad najwyzszy,1
2486,2,uchwala nwza,1
2487,2,raport kwartalny sa q,1
2488,2,zmiana w projekt uchwala na nwza w dzien 21 luty,1
2489,2,decyzja the bank of new york,1
2490,2,wstrzymanie wykonanie decyzja iks w rafineria trzebinia,1
2491,2,zmiana w zarzad i rad nadzorczy,1
2492,2,skladanie wyjasnienie w prokuratura okregowy przez prezes zarzad,1
2493,2,odwolanie prezes zarzad,1
2494,2,liczba akcja w posiadanie the bank of new york,1
2495,8,korekta raport numer 11/2002,0
2496,8,podwyzszenie kapital zakladowy w petrotel sp. z o.o.,0
2497,8,projekt uchwala,0
2498,8,kontrola skarbowy w rafineria trzebinia,0
2499,8,zawarcie umowy z shell global solutions b.v.,0
2500,8,zmiana porzadek obrada nwza,0
2501,33,realizacja celi  kluczowy parametr planowanie na 2002 2005,0
2502,8,ilosciowy sprzedaz detaliczny za 4 kw. oraz za 2 polrocze 2001,0
2503,8,umowa z abb lumus global gmbh,0
2504,8,umowa z firma brytyjski kbc process technology ltd.,0
2505,8,fitch przyznac ocena kredytowy,0
2506,8,podwyzszenie kapital sanatorium uzdrowiskowy krystynka,0
